time;servicename;duration
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:15;RS_OW_AgencyDataSupplierService;2
08:00:16;RS_OW_AgencyDataSupplierService;2
08:00:16;RS_OW_AgencyDataSupplierService;2
08:00:16;RS_OW_AgencyDataSupplierService;2
08:00:16;RS_OW_AgencyDataSupplierService;3
08:00:16;RS_OW_AgencyDataSupplierService;3
